lat,lon,elevation_m,in_camp,unix_time,distance_from_camp_m
-3.575185223,35.12332933,1077,1,1520741880,62.0751
-3.575185223,35.12332933,1077,1,1520741885,62.0751
-3.575185223,35.12332933,1077,1,1520741890,62.0751
-3.575185223,35.12332933,1077,1,1520741895,62.0751
-3.575185223,35.12332933,1077,1,1520741900,62.0751
-3.575185223,35.12332933,1077,1,1520741905,62.0751
-3.575185139,35.12332933,1077,1,1520741910,62.0755
-3.575185139,35.12332933,1077,1,1520741915,62.0755
-3.575185139,35.12332941,1077,1,1520741920,62.0662
-3.575185139,35.12332941,1077,1,1520741925,62.0662
-3.575185139,35.12332941,1077,1,1520741930,62.0662
-3.575185139,35.1233295,1077,1,1520741935,62.0569
-3.575185139,35.1233295,1077,1,1520741940,62.0569
-3.575185139,35.1233295,1077,1,1520741945,62.0569
-3.575185139,35.12332958,1077,1,1520741950,62.0476
-3.575185139,35.12332958,1077,1,1520741955,62.0476
-3.575185139,35.12332958,1077,1,1520741960,62.0476
-3.575185139,35.12332966,1078,1,1520741965,62.0382
-3.575185139,35.12332983,1078,1,1520741970,62.0196
-3.575185139,35.12332983,1078,1,1520741975,62.0196
-3.575185139,35.12332983,1078,1,1520741980,62.0196
-3.575185139,35.12332992,1078,1,1520741985,62.0103
-3.575185223,35.12332992,1078,1,1520741990,62.0099
-3.575185223,35.12332992,1078,1,1520741995,62.0099
-3.575185223,35.12333,1078,1,1520742000,62.0006
-3.575185307,35.12333,1078,1,1520742005,62.0003
-3.575185307,35.12333,1078,1,1520742010,62.0003
-3.575185307,35.12333008,1078,1,1520742015,61.991
-3.575185391,35.12333008,1078,1,1520742020,61.9906
-3.575185391,35.12333017,1078,1,1520742025,61.9813
-3.575185474,35.12333033,1078,1,1520742030,61.9623
-3.575185642,35.12333042,1078,1,1520742035,61.9523
-3.575185642,35.1233305,1078,1,1520742040,61.9429
-3.575185642,35.12333059,1078,1,1520742045,61.9336
-3.575185642,35.12333067,1078,1,1520742050,61.9243
-3.575185726,35.12333067,1078,1,1520742055,61.924
-3.575185977,35.12333109,1078,1,1520742060,61.8763
-3.575186145,35.12333117,1078,1,1520742065,61.8663
-3.575186145,35.12333117,1078,1,1520742070,61.8663
-3.575186145,35.12333117,1078,1,1520742075,61.8663
-3.575186145,35.12333117,1078,1,1520742080,61.8663
-3.575186229,35.12333117,1078,1,1520742085,61.8659
-3.575186229,35.12333117,1078,1,1520742090,61.8659
-3.575186229,35.12333117,1078,1,1520742095,61.8659
-3.575186313,35.12333117,1078,1,1520742100,61.8656
-3.575186313,35.12333117,1078,1,1520742105,61.8656
-3.575186313,35.12333117,1078,1,1520742110,61.8656
-3.575186313,35.12333117,1078,1,1520742115,61.8656
-3.575186313,35.12333117,1078,1,1520742120,61.8656
-3.575186313,35.12333117,1078,1,1520742125,61.8656
-3.575186313,35.12333117,1078,1,1520742130,61.8656
-3.575186313,35.12333117,1078,1,1520742135,61.8656
-3.575186313,35.12333117,1078,1,1520742140,61.8656
-3.575186313,35.12333117,1078,1,1520742145,61.8656
-3.575186313,35.12333111,1078,1,1520742150,61.873
-3.575186313,35.12333109,1078,1,1520742155,61.8749
-3.575186313,35.12333109,1078,1,1520742160,61.8749
-3.575186245,35.12333109,1078,1,1520742165,61.8752
-3.575186229,35.12333109,1078,1,1520742170,61.8752
-3.575186229,35.12333109,1078,1,1520742175,61.8752
-3.575186229,35.12333109,1078,1,1520742180,61.8752
-3.575186229,35.12333109,1078,1,1520742185,61.8752
-3.575186229,35.12333109,1078,1,1520742190,61.8752
-3.575186229,35.12333109,1078,1,1520742195,61.8752
-3.575186296,35.12333109,1078,1,1520742200,61.875
-3.575186313,35.12333109,1078,1,1520742205,61.8749
-3.575186313,35.12333109,1078,1,1520742210,61.8749
-3.57518638,35.12333109,1078,1,1520742215,61.8746
-3.575186396,35.12333109,1078,1,1520742220,61.8745
-3.575186396,35.12333109,1078,1,1520742225,61.8745
-3.575186463,35.12333102,1078,1,1520742230,61.8817
-3.57518648,35.12333101,1078,1,1520742235,61.8835
-3.575186614,35.12333101,1078,1,1520742240,61.8829
-3.575186715,35.12333101,1078,1,1520742245,61.8825
-3.575186732,35.12333101,1078,1,1520742250,61.8824
-3.575186732,35.12333101,1078,1,1520742255,61.8824
-3.575186732,35.12333107,1078,1,1520742260,61.875
-3.575186732,35.12333109,1078,1,1520742265,61.8731
-3.575186732,35.12333116,1078,1,1520742270,61.8657
-3.575186799,35.12333124,1078,1,1520742275,61.8561
-3.575186882,35.12333139,1078,1,1520742280,61.839
-3.575186899,35.12333149,1078,1,1520742285,61.8277
-3.575186966,35.12333151,1078,1,1520742290,61.8256
-3.575186983,35.12333158,1078,1,1520742295,61.8181
-3.575186983,35.12333159,1078,1,1520742300,61.8162
-3.575186983,35.12333159,1078,1,1520742305,61.8162
-3.575186983,35.12333159,1078,1,1520742310,61.8162
-3.575186983,35.12333159,1078,1,1520742315,61.8162
-3.575186983,35.12333159,1078,1,1520742320,61.8162
-3.575186983,35.12333159,1078,1,1520742325,61.8162
-3.575186983,35.12333159,1078,1,1520742330,61.8162
-3.575186983,35.12333159,1078,1,1520742335,61.8162
-3.575186983,35.12333159,1078,1,1520742340,61.8162
-3.575186916,35.12333159,1078,1,1520742345,61.8165
-3.575186899,35.12333159,1078,1,1520742350,61.8166
-3.575186899,35.12333159,1078,1,1520742355,61.8166
-3.575186899,35.12333159,1078,1,1520742360,61.8166
-3.575186832,35.12333159,1078,1,1520742365,61.8169
-3.575186815,35.12333159,1078,1,1520742370,61.8169
-3.575186815,35.12333159,1078,1,1520742375,61.8169
-3.575186882,35.12333159,1078,1,1520742380,61.8166
-3.575186899,35.12333159,1078,1,1520742385,61.8166
-3.575186899,35.12333159,1078,1,1520742390,61.8166
-3.575186899,35.12333152,1078,1,1520742395,61.824
-3.575186899,35.12333158,1078,1,1520742400,61.8184
-3.575186899,35.12333159,1078,1,1520742405,61.8166
-3.575186899,35.12333159,1078,1,1520742410,61.8166
-3.575186899,35.12333159,1078,1,1520742415,61.8166
-3.575186899,35.12333159,1078,1,1520742420,61.8166
