lat,lon,elevation_m,in_camp,unix_time,distance_from_camp_m
-3.837343,34.999512,1248,1,1474174690,12.7933
-3.837318,34.999477,1248,1,1474174695,10.3057
-3.837295,34.999443,1248,1,1474174700,9.57026
-3.837286,34.999416,1247,1,1474174705,9.45703
-3.837278,34.999393,1247,1,1474174710,10.2028
-3.837275,34.999363,1247,1,1474174715,11.2801
-3.837276,34.999359,1247,1,1474174720,11.3481
-3.837278,34.999355,1247,1,1474174725,11.3347
-3.837278,34.999352,1246,1,1474174730,11.4855
-3.837276,34.999352,1246,1,1474174735,11.6818
-3.837278,34.999352,1246,1,1474174740,11.4855
-3.83728,34.999355,1245,1,1474174745,11.1366
-3.837283,34.999363,1245,1,1474174750,10.4613
-3.83729,34.999393,1244,1,1474174755,8.88034
-3.837288,34.999401,1245,1,1474174760,9.06808
-3.837283,34.999386,1245,1,1474174765,9.74515
-3.837273,34.999374,1245,1,1474174770,11.108
-3.837268,34.999363,1245,1,1474174775,12.0043
-3.837266,34.999363,1245,1,1474174780,12.2123
-3.837268,34.999363,1245,1,1474174785,12.0043
-3.837266,34.999386,1246,1,1474174790,11.6048
-3.837258,34.999409,1247,1,1474174795,12.425
-3.837255,34.999413,1247,1,1474174800,12.7982
-3.83723,34.99941883,1248,1,1474174805,15.6216
-3.837197,34.9994168,1249,1,1474174810,19.2208
-3.8371828,34.9994104,1250,1,1474174815,20.7324
-3.837157,34.9994146,1250,1,1474174820,23.6089
-3.8371246,34.9994312,1251,1,1474174825,27.3562
-3.837098,34.9994326,1251,1,1474174830,30.2944
-3.8370874,34.9994256,1252,1,1474174835,31.3784
-3.8370852,34.999424,1252,1,1474174840,31.6052
-3.837081,34.9994272,1252,1,1474174845,32.0995
-3.837076,34.9994312,1252,1,1474174850,32.6941
-3.8370718,34.999432,1252,1,1474174855,33.1654
-3.837071,34.999432,1252,1,1474174860,33.2533
-3.8370982,34.9994256,1252,1,1474174865,30.1893
-3.8371074,34.9994208,1252,1,1474174870,29.1295
-3.8371064,34.9994264,1251,1,1474174875,29.2955
-3.8371092,34.9994336,1251,1,1474174880,29.0792
-3.837106,34.9994262,1251,1,1474174885,29.3373
-3.837097,34.9994056,1251,1,1474174890,30.1942
-3.8370854,34.999377,1252,1,1474174895,31.574
-3.837079,34.9993398,1252,1,1474174900,32.8656
-3.837071333,34.99933733,1251,1,1474174905,33.7515
-3.8370692,34.99934,1251,1,1474174910,33.9229
-3.8370706,34.9993376,1251,1,1474174915,33.8247
-3.837071,34.999336,1251,1,1474174920,33.8183
-3.8370704,34.999336,1251,1,1474174925,33.8832
-3.83707,34.9993384,1251,1,1474174930,33.8716
-3.83707,34.9993424,1251,1,1474174935,33.7847
-3.83707,34.9993392,1251,1,1474174940,33.8538
-3.8370688,34.9993336,1251,1,1474174945,34.1129
-3.837068,34.9993302,1251,1,1474174950,34.2827
-3.8370692,34.999329,1251,1,1474174955,34.1839
-3.8370706,34.9993308,1251,1,1474174960,33.9875
-3.837071,34.999332,1251,1,1474174965,33.9145
-3.837059,34.9993302,1251,1,1474174970,35.2528
-3.837057,34.9993518,1252,1,1474174975,35.0225
-3.837067,34.9993874,1252,1,1474174980,33.5344
-3.8370734,34.9994058,1251,1,1474174985,32.8038
-3.83709,34.9994156,1251,1,1474174990,31.0103
-3.837112,34.9994338,1251,1,1474174995,28.7751
-3.8371218,34.9994496,1250,1,1474175000,27.9929
-3.8371242,34.999454,1251,1,1474175005,27.834
-3.8371226,34.9994498,1250,1,1474175010,27.9106
-3.8371234,34.999447,1250,1,1474175015,27.7637
-3.837125,34.9994422,1250,1,1474175020,27.4941
-3.8371255,34.999441,1250,1,1474175025,27.4172
-3.837126,34.9994414,1250,1,1474175030,27.3701
-3.837122,34.999439,1249,1,1474175035,27.7634
-3.837114,34.9994362,1249,1,1474175040,28.5921
-3.8371098,34.9994288,1249,1,1474175045,28.9497
-3.837108,34.9994224,1249,1,1474175050,29.0781
-3.8371072,34.9994172,1248,1,1474175055,29.1226
-3.8371056,34.9994114,1248,1,1474175060,29.2642
-3.8371054,34.9994058,1248,1,1474175065,29.266
-3.837106,34.999401,1247,1,1474175070,29.1928
-3.8371068,34.9993994,1247,1,1474175075,29.1042
-3.8371088,34.9993986,1247,1,1474175080,28.8834
-3.8371104,34.9994026,1246,1,1474175085,28.7075
-3.837111,34.9994082,1246,1,1474175090,28.6542
-3.837113,34.9994142,1246,1,1474175095,28.4623
-3.8371176,34.999416,1245,1,1474175100,27.9664
-3.837121,34.999416,1245,1,1474175105,27.5912
-3.837124167,34.9994155,1245,1,1474175110,27.2382
-3.83713,34.999413,1244,1,1474175115,26.578
-3.837130167,34.99940767,1244,1,1474175120,26.534
-3.837131,34.999401,1244,1,1474175125,26.4284
-3.837133,34.999401,1244,1,1474175130,26.2072
-3.837133,34.999405,1243,1,1474175135,26.2129
-3.837126,34.999413,1245,1,1474175140,27.0196
-3.837128,34.999413,1245,1,1474175145,26.7988
-3.837128,34.999416,1245,1,1474175150,26.8188
-3.837126,34.999416,1245,1,1474175155,27.0395
-3.837123,34.999416,1245,1,1474175160,27.3705
-3.837121,34.999416,1245,1,1474175165,27.5912
-3.83712,34.99942,1245,1,1474175170,27.7336
-3.837118,34.99942,1245,1,1474175175,27.9541
-3.837118,34.99942,1245,1,1474175180,27.9541
-3.837115,34.99942,1245,1,1474175185,28.2848
-3.83712,34.999424,1246,1,1474175190,27.7727
-3.83712,34.999424,1246,1,1474175195,27.7727
-3.83712,34.99942,1246,1,1474175200,27.7336
-3.83712,34.99942,1246,1,1474175205,27.7336
-3.83712,34.99942,1246,1,1474175210,27.7336
-3.837121,34.99942,1246,1,1474175215,27.6234
